Im-tóng,Hàn-jī,Lô-má-jī,Tsing-kui-hàn-jī,Tsing-kui-lô-má-jī
,閣知影買 薛平貴 佮 王寶釧 這支片，,"koh tsai-iánn bé  Sih Pîng-kuì  kah  Ông Pó-tshuan  tsit ki phìnn,"
,逐場攏煏場呢，,"ta̍k tiûnn lóng piak tiûnn --neh,"
,謼，,"hooh,"
,買票買到相爭，,"bé phiò bé kàu sio-tsinn,"
,恭喜你趁大錢喔！,kiong-hí lí thàn tuā tsînn --ooh!
,啊是有較縒諾，,"Ah sī ū khah-tsua̍h --hioh,"
,我趁的錢有一半乎，,"guá thàn ê tsînn ū tsı̍t-puànn --honnh,"
,攏寄佇彼 麗賓閣 的口座裡矣謼！,lóng kià tī he  Lē-pin-koh  ê kháu-tsō --lí --ah --hooh!
,哈哈哈哈哈。,Ha ha ha ha ha.
,阿不拉，,阿不拉，
,你這個電影大賣座了是不是啊，,你這個電影大賣座了是不是啊，
,啊你這個戲院就應該好好的再重新裝修一下。,啊你這個戲院就應該好好的再重新裝修一下。
,何基明 佮 拱樂社 合作拍 薛平貴 ，,"Hô Ki-bîng  kah  Kióng-lo̍k-siā  ha̍p-tsok phah  Sih Pîng-kuì ,"
,全 臺灣 賣甲削削叫啦，,"tsuân  Tâi-uân  bē kah siah-siah-kiò --lah,"
,這就證明行這步喔是正確的，,"tse tō tsìng-bîng kiânn tsit pōo --ooh sī tsìng-khak --ê,"
,所以咱當然愛繼續行落去。,sóo-í lán tong-liân ài kè-sio̍k kiânn --lo̍h-khì.
,嗯，,嗯，
,這就對了。,這就對了。
,我共恁講乎，,"Guá kā lín kóng --honnh,"
,我這馬決定乎欲拍電影矣。,guá tsit-má kuat-tīng --honnh beh phah tiān-iánn --ah.
,哎唷！,哎唷！
,拍電影？,Phah tiān-iánn?
,真的假的啊？,真的假的啊？
,我無欲拍⿰歌仔戲的。,Guá bô beh phah kua̋-hì --ê.
,啊無你欲拍啥？,Ah-bô lí beh phah siánn?
,謼，,"Hooh,"
,莫遐姿勢了了啦，,"mài hia tsu-sè --liáu-liáu --lah,"
,緊講！,kín kóng!
,我欲拍「金色夜叉」。,Guá beh phah “Kim-sik iā-tshe.”
,哈哈，,"Ha ha,"
,「金色夜叉」，,"“Kim-sik iā-tshe”,"
,彼 日本人 拍甲臭酸去矣，,"he  Jı̍t-pún-lâng  phah kah tshàu-sng khì --ah,"
,閣欲拍這，,"koh beh phah tse,"
,無人看啦！,bô lâng khuànn --lah!
,我欲拍的，,"Guá beh phah --ê,"
,是屬於 臺灣人 的「金色夜叉」。,sī sio̍k-î  Tâi-uân-lâng  ê “Kim-sik iā-tshe.”
,欸，,欸，
,重點是什麼，,重點是什麼，
,我告訴你，,我告訴你，
,就是那一個字，,就是那一個字，
,錢錢！,錢錢！
,阿不拉 ，,"A-put-lah ,"
,我贊成你的想法。,guá tsàn-sîng lí ê siūnn-huat.
,你既然這麼不喜歡阿不拉，,你既然這麼不喜歡阿不拉，
,這麼討厭阿不拉，,這麼討厭阿不拉，
,那你幹什麼今天晚上還要在麗賓閣請他吃飯喝酒呢？,那你幹什麼今天晚上還要在麗賓閣請他吃飯喝酒呢？
,我愛先知影，,"Guá ài sing tsai-iánn,"
,伊後一步欲按怎行，,"i āu tsı̍t pōo beh án-nuá kiânn,"
,才會當先閘伊的路，,"tsiah ē-tàng sing tsa̍h i ê lōo,"
,絕對欲予伊乖乖仔聽我的話。,tsua̍t-tuì beh hōo i kuai-kuai--á thiann guá ê uē.
,咱若欲做，,"Lán nā beh tsò,"
,就做 臺灣 的「金色夜叉」。,tō tsò  Tâi-uân  ê “Kim-sik iā-tshe.”
,你真正欲伨我？,Lí tsin-tsiànn beh thīn --guá?
,錢我出。,Tsînn guá tshut.
,哎唷 。,哎唷 。
,你毋免煩惱，,"Lí m̄-bián huân-ló,"
,咱兄弟過去就有捌講過，,"lán hiann-tī kuè-khì tō ū bat kóng--kuè,"
,欲鬥陣拍拚事業，,"beh tàu-tīn phah-piànn sū-gia̍p,"
,人咧講啦，,"lâng leh kóng --lah,"
,虎死留皮，,"hóo sí lâu phuê,"
,人死留名，,"lâng sí lâu miâ,"
,為著咱 臺灣人 的面子，,"uī-tio̍h lán  Tâi-uân-lâng  ê bīn-tsú,"
,咱就為拍這支電影開始，,"lán tō uī phah tsit ki tiān-iánn khai-sí,"
,你看按怎？,lí khuànn án-tsuánn?
,來，,"Lâi,"
,逐家做伙來，,"ta̍k-ke tsò-hué lâi,"
,敬電影，,"kìng tiān-iánn,"
,敬 臺灣 的電影！,kìng  Tâi-uân  ê tiān-iánn!
,かんぱい！,かんぱい!
,かんぱい！,かんぱい！
,媠！,Suí!
,太好了，,太好了，
,來來來來來！,來來來來來！
,講一下傷歡喜矣，,"Kóng tsı̍t-ē siunn huann-hí --ah,"
,煞袂記得時間矣，,"suah bē-kì-lit sî-kan --ah,"
,等我轉來才講啦，,"tán guá tńg--lâi tsiah kóng --lah,"
,乎！,honnh!
,阿不拉，,阿不拉，
,神經病啊！,神經病啊！
,時間到矣啦，,"Sî-kan kàu --ah --lah,"
,校長欲轉去摃鐘矣啦！,hāu-tiúnn beh tńg--khì kòng tsing --ah --lah!
,哈哈。,哈哈。
,說得好、,說得好、
,說得好！,說得好！
,樂師先的！,Ga̍k-su sian--ê!
,喂，,"Eh,"
,各位鄉親逐家好乎，,"kok-uī hiong-tshin ta̍k-ke hó --honnh,"
,啊咱今仔日欲看的這齣電影乎，,"ah lán kin-á-jı̍t beh khuànn ê tsit tshut tiān-iánn --honnh,"
,叫「 王寶釧 、 薛平貴 」乎，,"kiò “ Ông Pó-tshuan ,  Sih Pîng-kuì ” --honnh,"
,啊故事呢真精彩，,"ah kòo-sū --neh tsin tsing-tshái,"
,⿰歌仔戲嘛唱甲袂䆀。,kua̋-hì mā tshiùnn kah bē-bái.
,月鳳 啊，,"Gua̍t-hōng  --ah,"
,電影欲開始矣，,"tiān-iánn beh khai-sí --ah,"
,阿不拉 會赴轉來前說無？,A-put-lah  ē-hù tńg--lâi tsiân suat --bô?
,咱看這个乎 薛平貴 ，,"Lán khuànn tsı̍t ê --honnh  Sih Pîng-kuì ,"
,按怎敆著這个代戰公主。,án-tsuánn kap-tio̍h tsit ê tāi-tsiàn kong-tsú.
,應該是趕會赴啦。,Ing-kai sī kuánn ē hù --lah.
,今你是咧講啥啦，,"Tann lí sī leh kóng sánn --lah,"
,薛平貴 嘛娶細姨喔？,Sih Pîng-kuì  mā tshuā sè-î --ooh?
,歹勢啦，,"Pháinn-sè --lah,"
,著著，,"tio̍h tio̍h,"
,歹勢，,"pháinn-sè,"
,看 薛平貴 乎，,"khuànn  Sih Pîng-kuì  --honnh,"
,按怎害 寶釧仔 苦守寒窯十五年啦乎。,án-tsuánn hāi  Pó-tshuan--á  khóo siú hân iô tsa̍p-gōo nî --lah --honnh.
,喂，,"Eh,"
,啊當時改的啦，,"ah tang-sî kái --ê --lah,"
,十八年啦，,"tsa̍p-peh nî --lah,"
,你新編的喔？,lí sin pian --ê --ooh?
,袂曉講莫佇遮亂講啦，,"Bē-hiáu kóng mài tī tsia  luān kóng --lah,"
,袂曉講閣捎咧烏白講。,bē-hiáu kóng koh sa --leh oo-pe̍h-kóng.
,好好，,"Hó hó,"
,來，,"lâi,"
,男主角來囉，,"lâm tsú-kak lâi --loh,"
,我是客串的啦，,"guá sī kheh-tshuàn --ê --lah,"
,啊伊較早做辯士的，,"ah i khah-tsá tsò piān-sū --ê,"
,乎，,"honnh,"
,一喙掛雙舌，,"tsı̍t tshuì kuà siang tsi̍h,"
,嘿嘿。,heh heh.
,哈哈，,"Ha ha,"
,來來來來來，,"lâi lâi lâi lâi lâi,"
,逐家攏咧問，,"ta̍k-ke lóng leh mn̄g,"
,到底是十五年抑是十八年呢，,"tàu-té sī tsa̍p-gōo nî iah sī tsa̍p-peh nî --neh,"
,講著這个 王寶釧 啊思念 薛平貴 啊，,"kóng-tio̍h tsit ê  Ông Pó-tshuan  --ah su-liām  Sih Pîng-kuì  --ah,"
,寫血書啊寄𡳞鳥啊。,siá hiat su --ah kià lān-tsiáu --ah.
,啊？,Ah?
,聽予清楚、,"Thiann hōo tshing-tshó,"
,聽予清楚，,"thiann hōo tshing-tshó,"
,是「雁鳥」，,"sī “gān-tsiáu”,"
,啊這个雁鳥去送批啦乎，,"ah tsit ê gān-tsiáu khì sàng phue --lah --honnh,"
,曷有遐衰的，,"a̍h ū hiah sue --ê,"
,送一个批嘛去拄著風颱，,"sàng tsi̍t ê phue mā khì tú-tio̍h hong-thai,"
,乎，,"honnh,"
,所以這个 薛平貴 啊毋才會慢三年去,sóo-í tsit ê  Sih Pîng-kuì  --ah m̄-tsiah ē bān sann nî khì
,接著 王寶釧 的批啊！,tsiap-tio̍h  Ông Pó-tshuan  ê phue --ah!
,啊本底乎，,"Ah pún-té --honnh,"
,王寶釧 啊苦守寒窯十五年就有夠矣啦，,"Ông Pó-tshuan  --ah khóo siú hân iô tsa̍p-gōo nî tō ū-kàu --ah --lah,"
,啊落尾乎，,"ah lo̍h-bué --honnh,"
,加這三年乎，,"ke tsit sann nî --honnh,"
,才拄好是十八年啦！,tsiah tú-hó sī tsa̍p-pueh nî --lah!
,講古代啊，,"Kóng kóo-tāi --ah,"
,說古代，,"seh kóo-tāi,"
,故事無講無人知，,"kòo-sū bô kóng bô lâng tsai,"
,薛平貴 到底是乞食𨑨迌人抑是 大唐 太子身呢？,Sih Pîng-kuì  tàu-té sī khit-tsia̍h tshit-thô-lâng ia̍h sī  Tāi-tông  thài-tsú sin --neh?
,身騎白馬過三關，,"Sin khiâ pe̍h bé kuè sam kuan,"
,到底是佗三關？,tàu-té sī tó sann kuan?
,是酒關、,"Sī tsiú kuan,"
,筊關抑是某奴關？,kiáu kuan ia̍h sī bóo lôo kuan?
,哈哈哈。,Ha ha ha.
,乞食變皇帝是為何來的，,"Khit-tsia̍h piàn hông-tè sī uī-hô lâi --ê,"
,是因為血海深仇，,"sī in-uī hiat-hái-tshim-siû,"
,抑是情海起波浪，,"ia̍h sī tsîng-hái khí pho-lōng,"
,這當中到底有啥物祕密呢？,tse tang-tiong tàu-té ū siánn-mih pì-bı̍t --neh?
,各位觀眾，,"Kok-uī kuan-tsiòng,"
,今仔日本片總報予恁知，,"kin-á-jı̍t pún phìnn tsóng pò hōo lín tsai,"
,保證逐家看完了後笑咍咍，,"pó-tsìng ta̍k-ke khuànn-uân liáu-āu tshiò-hai-hai,"
,啊這馬乎，,"ah tsit-má --honnh,"
,欲唱國歌矣啦，,"beh tshiùnn kok-kua --ah --lah,"
,逐家做伙唱乎。,ta̍k-ke tsò-hué tshiùnn --honnh.
,來，,來，
,全體肅立。,全體肅立。
,乎，,"Honnh,"
,徛起來、,"khiā --khí-lâi,"
,徛起來。,khiā --khí-lâi.
,唱國歌。,唱國歌。
,三民主義、,三民主義、
,吾黨所宗,吾黨所宗
,我總算親目睭看著這齣電影放影，,"Guá tsóng sǹg tshin-ba̍k-tsiu khuànn-tio̍h tsit tshut tiān-iánn hòng-iánn,"
,對我來講，,"tuì guá lâi kóng,"
,這只是一个開始，,"tse tsí-sī tsi̍t ê khai-sí,"
,伊毋但是電影歷史的一大步，,"i m̄-nā sī tiān-iánn lı̍k-sú ê tsı̍t tuā pōo,"
,嘛是我行向夢想的頭一步，,"mā sī guá kiânn hiòng bāng-sióng ê thâu tsı̍t pōo,"
,我已經看著 臺灣 電影的未來，,"guá í-king khuànn-tio̍h  Tâi-uân  tiān-iánn ê bī-lâi,"
,一段屬於臺語片的輝煌年代。,tsı̍t tuānn sio̍k-î Tâi-gí phìnn ê hui-hông nî-tāi.
,Nana ，,"Nana ,"
,案內予好呢。,àn-nāi hōo hó --neh.
,嘿，,"Heh,"
,王 董的，,"Ông  táng--ê,"
,你來矣喔。,lí lâi --ah --ooh.
,豔紅 啊、,"Iām-hông  --ah,"
,豔紅 ，,"Iām-hông ,"
,王 董的來矣，,"Ông  táng--ê  lâi --ah,"
,來來來，,"lâi lâi lâi,"
,三番、,"sann huan,"
,三番乎，,"sann huan --honnh,"
,案內予好喔！,àn-nāi hōo hó --ooh!
,喂，,"Eh,"
,啊哪會徛咧遮，,"ah ná ē khiā leh tsia,"
,行啦？,kiânn --lah?
,無啦無啦無啦，,"Bô --lah bô --lah bô --lah,"
,たろう 桑來矣，,"たろう  --sáng lâi --ah,"
,人佇咧九番等你，,"lâng tī-leh káu huan tán --lí,"
,講有代誌欲揣你啦。,kóng ū tāi-tsì beh tshuē --lí --lah.
,たろう 桑有代誌欲揣我？,たろう  --sáng ū tāi-tsì beh tshuē guá?
,Mh。,Mh.
,你敢知影啥物代誌？,Lí kám tsai-iánn siánn-mih tāi-tsì?
,我曷知？,Guá a̍h tsai?
,我干焦知影講咱若是無去乎，,"Guá kan-na tsai-iánn kóng lán nā sī bô khì --honnh,"
,代誌就大條矣！,tāi-tsì tō tuā-tiâu --ah!
,阿文 。,A-bûn .
,姊仔，,"Tsí--á,"
,啥物吩咐？,siánn-mih huan-hù?
,泡一鈷茶，,"Phàu tsı̍t kóo tê,"
,捾兩罐酒，,"kuānn nn̄g kuàn tsiú,"
,入去九番。,li̍p-khì káu huan.
,是。,Sī.
,一鈷茶、,"Tsı̍t kóo tê,"
,兩罐酒、,"nn̄g kuàn tsiú,"
,九番啊，,"káu huan --ah,"
,漂流男兒，,"phiau-liû lâm-lî,"
,港都夜雨寂寞暝，,"káng-too iā ú siok-bo̍k mî,"
,哈哈哈哈哈哈，,"ha ha ha ha ha ha,"
,哈哈哈哈哈哈，,"ha ha ha ha ha ha,"
,唷！,ioh!
,阿不拉 。,A-put-lah .
,たろう 大的。,たろう  tuā--ê.
,哈哈哈哈哈哈哈你來矣，,"Ha ha ha ha ha ha ha Lí lâi --ah,"
,來來來，,"lâi lâi lâi,"
,遐坐、,"hia tsē,"
,遐坐，,"hia tsē,"
,啊！,ah!
,多謝 たろう 大的！,To-siā  たろう  tuā ê!
,坐啦！,Tsē --lah!
,たろう 大的，,"たろう  tuā--ê,"
,uah講著你這个歌聲喔，,"uah kóng-tio̍h lí tsit ê kua-siann --ooh,"
,連 臺灣 的歌王喔都愛共你呵咾，,"liân  Tâi-uân  ê kua-ông --ooh to ài kā lí o-ló,"
,無親像我這啦！,bô tshan-tshiūnn guá tse --lah!
,狗聲乞食喉啦！,Káu siann khit-tsia̍h âu --lah!
,講的乎比唱的較好聽啦！,Kóng --ê --honnh pí tshiùnn --ê khah hó-thiann --lah!
,哈哈哈。,Ha ha ha.
,有影有影。,Ū-iánn ū-iánn.
,聽講你彼支電影一下上檔，,"Thiann-kóng lí hit ki tiān-iánn tsı̍t-ē tsiūnn-tóng,"
,謼，,"hooh,"
,國際 戲院按呢逐工都煏場，,"Kok-tsè  hì-īnn án-ne ta̍k kang to piak tiûnn,"
,人攏按呢插插插！,lâng lóng án-ne tshah-tshah-tshah!
,喂，,"Eh,"
,連領月工的攏趁甲油洗洗喔，,"liân niá gue̍h-kang --ê lóng thàn kah iû-sé-sé --ooh,"
,啊。,ah.
,這攏愛感謝 たろう 大的啦！,Tse lóng ài kám-siā  たろう  tuā--ê --lah!
,當初乎，,"Tong-tshoo --honnh,"
,若毋是 たろう 大的你頕頭啦，,"nā m̄ sī  たろう  tuā--ê lí tìm-thâu --lah,"
,我這馬就親像我彼支電影仝款，,"guá tsit-má tō tshan-tshiūnn guá hit ki tiān-iánn kāng-khuán,"
,苦守寒窯十八年啦，,"khóo siú hân iô tsa̍p-peh nî --lah,"
,包包咧轉來睏矣啦！,pau-pau--eh tńg--lâi khùn --ah --lah!
,你按呢講就著矣啦，,"Lí án-ne kóng tō tio̍h --ah --lah,"
,哈哈哈哈哈。,ha ha ha ha ha.
,阿不拉 ，,"A-put-lah ,"
,啊你毋是欲拍金色夜叉，,"ah lí m̄ sī beh phah Kim-sik iā-tshe,"
,遮爾好空的代誌，,"tsiah-nī hó-khang ê tāi-tsì,"
,啊你無報予阮大的趁，,"ah lí bô pò hōo gún tuā--ê thàn,"
,按呢敢講會得過？,án-ne kám kóng ē-tit kuè?
,遮三十萬現金啦，,"Tsia sann-tsa̍p bān hiān-kim --lah,"
,阮大的拍算欲開的啦！,gún tuā--ê phah-sǹg beh khai --ê --lah!
,たろう 大的，,"たろう  tuā--ê,"
,佇咧娛樂界喔，,"tī-leh gû-lo̍k kài --ooh,"
,你會用得講是喝水會堅凍，,"lí ē-īng-eh kóng sī huah tsuí ē kian-tàng,"
,啊我若會用得佮你合作真正是我的榮幸啦，,"ah guá nā ē-īng-eh kah lí ha̍p-tsok tsin-tsiànn sī guá ê îng-hīng --lah,"
,猶毋過這支電影乎，,"iá-m̄-koh tsit ki tiān-iánn --honnh,"
,我較歹勢，,"guá khah phái-sè,"
,我已經佮 黃茂林 講好矣，,"guá í-king kah  N̂g Bōo-lîm  kóng hó --ah,"
,啊 たろう 大的，,"ah  たろう  tuā--ê,"
,你就慢一跤步，,"lí tō bān tsi̍t kha-pōo,"
,啊希望這以後乎真正有機會會用得合作，,"ah hi-bāng tse í-āu --honnh tsin-tsiànn ū ki-huē ē-īng-eh ha̍p-tsok,"
,乎，,"honnh,"
,啊這杯，,"ah tsit pue,"
,算是我佮 たろう 大的會失禮！,sǹg-sī guá kah  たろう  tuā--ê huē sit-lé!
,大的，,"Tuā--ê,"
,我看乎 阿不拉 是想欲家己規碗捀咧，,"guá khuànn --honnh  A-put-lah  sī siūnn-beh ka-kī kui uánn phâng --leh,"
,咱話講遐明，,"lán uē kóng hiah bîng,"
,伊閣聽無，,"i koh thiann bô,"
,根本乎，,"kun-pún --honnh,"
,無共你信篤啦。,bô kā lí sìn-táu --lah.
,阿不拉 ，,"A-put-lah ,"
,毋通船過水無痕，,"m̄-thang tsûn kuè tsuí bô hûn,"
,王寶釧 這支戲，,"Ông Pó-tshuan  tsit ki hì,"
,當初是我是欣賞你的氣魄，,"tong-tshoo sī guá sī him-sióng lí ê khì-phik,"
,才予你這个機會佮這个 ちん 桑踮咧弄十八仔，,"tsiah hōo lí tsit ê ki-huē kah tsit ê  ちん  --sáng tàm leh lāng si̍p-pat-á,"
,啊無你彼間戲院那有法度遐奢颺，,"iah bô lí hit king hì-īnn ná ū huat-tōo hiah tshia-iānn,"
,敢講你攏毋免還我人情？,kám kóng lí lóng m̄-bián hâinn guá lîn-tsîng?
,毋是朋友，,"M̄ sī pîng-iú,"
,就是敵人。,tiō sī ti̍k-lîn.
,たろう 大的，,"たろう  tuā--ê,"
,我想你嘛真清楚，,"guá siūnn lí mā tsin tshing-tshóo,"
,做生理，,"tsò sing-lí,"
,講的是信用，,"kóng --ê sī sìn-iōng,"
,我已經共 茂林 講好勢矣，,"guá í-king kā  Bōo-lîm  kóng hó-sè --ah,"
,我若違背約束，,"guá nā uî-puē iok-sok,"
,這以後我佇咧電影界是欲按怎徛立？,tse í-āu guá tī-leh tiān-iánn kài sī beh án-tsuánn khiā-lı̍p?
,攏出去。,"Lóng tshut-khì,"
,動作較緊咧啦，,"Tōng-tsok khah kín --eh --lah,"
,攏出去。,lóng tshut--khì.
,唉唷，,"Haih ioh,"
,たろう 大的，,"たろう  tuā--ê,"
,你。,lí.
,我這馬咧撨代誌，,"Guá tsit-má leh tshiâu tāi-tsì,"
,你先出去。,lí sing tshut-khì.
,你的代誌就是我的代誌。,Lí ê tāi-tsì tō sī guá ê tāi-tsì.
,たろう 大的，,"たろう  tuā--ê,"
,好矣啦，,"hó --ah --lah,"
,你莫受氣啦好無，,"lí mài siū-khì --lah hó --bô,"
,這一定乎是有啥物誤會。,tse it-tīng --honnh sī ū siánn-mih gōo-huē.
,哈，,"Ha,"
,你是 麗賓閣 內面上紅的小姐，,"lí sī  Lē-pin-koh  lāi-bīn siōng âng ê sió-tsiá,"
,請就請袂出來，,"tshiánn tō tshiánn bē tshut-lâi,"
,雄雄跳出來替 阿不拉 講話，,"hiông-hiông thiàu tshut-lâi thè  A-put-lah  kóng-uē,"
,講來聽看覓咧，,"kóng lâi thiann khuànn-māi --eh,"
,我是按怎誤會伊的？,guá sī án-nuá gōo-huē --i --ê?
